query_id,user_id,query_text,category,response
062c8f6e-2c96-4a32-9ffe-9a50b00531fb,6200,How do I check if my order is confirmed?,order_status,You can check your order status by going to Profile > Orders > Check Status. It will display the current progress of your order.
385d498f-2223-4e10-a531-949eb90c86b3,1618,I need a refund on my last order.,demand_refund,"Refund requests can be placed through My Account > Refunds > Initiate. Select your order, choose 'Request Refund', and submit your reason."
46940b77-fa1f-4447-b341-2d47ab917862,5829,Hi there!,greeting,Hi! Welcome back. What can I help you with?
af90974f-2739-40ba-af79-c35eaf6a5f38,8525,Can you tell me the refund steps?,demand_refund,"Refund requests can be placed through My Account > Refunds > Initiate. Select your order, choose 'Request Refund', and submit your reason."
ef809cd2-4766-471b-a781-a0319c49b95d,2330,What’s the weather like today?,out_of_scope,This seems outside my current support scope. Please check our help center for more information.
dab33250-5336-45d5-9375-4c6eb5048987,7833,Where do I go to cancel an order?,cancel_order,You can cancel by navigating to Profile > Order History > Cancel Order. Choose the order you wish to cancel and follow the prompts.
ee0cfb9a-670f-42b3-a1a9-8fbac3ab6773,9816,I need the courier information for my order.,order_tracking,"To track your shipment, please go to Purchases > Delivery > Tracking Info. Enter your tracking ID for more details."
77024d53-8ec1-421a-bb9e-4d988958c36d,5245,Please provide shipment tracking updates.,order_tracking,"To track your shipment, please go to Purchases > Delivery > Tracking Info. Enter your tracking ID for more details."
668e2092-31bc-4586-9d01-ac3527aeab76,5617,How can I leave a review for my order?,review_order,"You can add a review by navigating to My Account > Reviews > Write Review. Once there, you’ll be able to write and submit your review."
cb7f5802-117f-49da-b393-0a3b60a58a55,1466,Can you help me undo an order I placed?,cancel_order,You can cancel by navigating to Settings > Orders > Cancel Order. Choose the order you wish to cancel and follow the prompts.
574b7a19-2e21-4e1f-b1d5-85acf9dd254b,2009,How do I request money back for my purchase?,demand_refund,"Refund requests can be placed through Settings > Orders > Refund Order. Select your order, choose 'Request Refund', and submit your reason."
fcb6d772-d7e2-46d5-8b50-52d57c3745ee,6922,"Hey, how are you?",greeting,Hello there! How can I assist you with your orders today?
2271493f-3085-49fa-a70a-32196ab6ac47,7909,How do I request money back for my purchase?,demand_refund,"To get a refund, please visit My Account > Refunds > Initiate. Choose the respective order and complete the refund form."
f847b6c9-a43e-4908-b82c-592d92b5abd3,6041,Hi there!,greeting,Hi! Welcome back. What can I help you with?
d7aaa50e-218b-4e7f-9d81-e15bc969dfdf,8764,I want to complain about a product.,submit_complaint,"To submit a complaint, please visit Settings > Support > Submit Complaint. Provide your order details and a description of the issue."
c48e6361-cb79-4b89-904d-c7b4ba76e40c,9976,Can you connect me to support staff?,talk_to_human,"Sure, let me transfer you to one of our human representatives right away."
752c2f2d-3a1a-49fd-943a-fb83d53b5640,6934,Please provide shipment tracking updates.,order_tracking,Tracking details are available under Purchases > Delivery > Tracking Info. It will show you real-time updates about your package location.
c1cb63df-4b03-4b3c-a088-49aaf5a73c1f,7132,See you next time.,goodbye,Thank you for reaching out! Have a great day.
f2f9187c-3aeb-46c3-89de-01b1e591a440,7799,Goodbye!,goodbye,Thank you for reaching out! Have a great day.
da243c11-c9d9-45f7-9519-4cfabc01532f,2895,Goodbye!,goodbye,Thank you for reaching out! Have a great day.
7f788fa0-5f1f-4ead-909d-e5a678de28be,4908,Where do I go to cancel an order?,cancel_order,You can cancel by navigating to Profile > Order History > Cancel Order. Choose the order you wish to cancel and follow the prompts.
7daf536b-e737-4e4e-bbf0-d2b2403fc7c9,7553,I want to talk to a real person.,talk_to_human,I’ll connect you with a support agent shortly. Please hold on.
50e31450-71e6-4298-9b40-0c416fd347d4,7183,I need to speak to a human agent.,talk_to_human,I’ll connect you with a support agent shortly. Please hold on.
884538b6-c3f1-4ed6-a050-7ce6ce1e0e79,5124,I want to cancel my last order.,cancel_order,"To cancel your order, please go to My Account > Purchases > Cancel. After selecting the order, confirm the cancellation. If you face any issues, let me know."
56870f1f-b886-4426-a538-e3b0e97d5c93,5047,I want to share feedback about my purchase.,review_order,"To review your order, head over to Orders > Select Order > Leave Review. Select the order and leave your feedback."
4ed517ed-5fd3-4a41-b480-0d877a19f851,8500,Can I chat with someone from support?,talk_to_human,I’ll connect you with a support agent shortly. Please hold on.
1827e31b-0dba-483b-9406-948b121cd953,7282,Please transfer me to a representative.,talk_to_human,I’ll connect you with a support agent shortly. Please hold on.
4b4d68ec-2472-468c-ae14-9c879eaa0b65,2217,Help me post a review for my completed purchase.,review_order,"You can add a review by navigating to My Account > Reviews > Write Review. Once there, you’ll be able to write and submit your review."
2dc0e86c-21e0-48f3-98a5-426ff9c8a723,7796,See you next time.,goodbye,Goodbye! I hope I was able to help you today.
ce7ae19f-26f7-46ad-94c3-a2e9a9a251c7,9791,My payment didn’t go through.,payment_issue,You can manage and fix your payment issues at Profile > Wallet > Payment Issues. Select the relevant transaction to proceed.
19aade30-a409-4b0d-91bd-bbee86047251,2555,Can I chat with someone from support?,talk_to_human,I’ll connect you with a support agent shortly. Please hold on.
bbf1802a-7403-4b6e-bde5-7185175c5bbc,2959,How do I request money back for my purchase?,demand_refund,"Refund requests can be placed through Settings > Orders > Refund Order. Select your order, choose 'Request Refund', and submit your reason."
c02a4283-1b93-4fed-83a3-b8fb2ffe9790,5479,Can you tell me the refund steps?,demand_refund,"To get a refund, please visit Profile > Order History > Request Refund. Choose the respective order and complete the refund form."
63e09a78-d58e-4e48-bf97-982798143878,2563,There’s a billing issue with my purchase.,payment_issue,"For payment issues, navigate to Profile > Wallet > Payment Issues. You will find tools to resolve failed or pending transactions."
da13db96-1ea1-4642-ac98-1d86d4afc4fe,3560,How do I check if my order is confirmed?,order_status,You can check your order status by going to My Account > Purchases > Track Progress. It will display the current progress of your order.
be34ac8b-9fee-4a84-9240-47638dc4367e,8289,Please provide shipment tracking updates.,order_tracking,"To track your shipment, please go to Orders > Track Shipment. Enter your tracking ID for more details."
f3cdf0dd-93a4-4486-a974-3ccc28d74d8e,6476,"My payment is pending, what should I do?",payment_issue,You can manage and fix your payment issues at My Account > Billing > Payment Help. Select the relevant transaction to proceed.
b43e3218-81a3-43fe-9de3-c8a3b13dbbe6,9690,I need to speak to a human agent.,talk_to_human,I’ll connect you with a support agent shortly. Please hold on.
8b9f14de-cf1b-4bc4-becf-817d692a6879,2757,Where can I request a refund?,demand_refund,"Refund requests can be placed through My Account > Refunds > Initiate. Select your order, choose 'Request Refund', and submit your reason."
32be5546-d0a6-4979-abda-25aab32065cc,6737,Why was my card declined?,payment_issue,You can manage and fix your payment issues at Profile > Wallet > Payment Issues. Select the relevant transaction to proceed.
ce241b74-c474-430b-883a-ec1d74e4c740,3183,Tell me the progress of my recent order.,order_status,Head over to Profile > Orders > Check Status to see where your order is in the fulfillment process.
4fd4b976-a9d8-4bac-8586-e3a45dff48aa,2732,See you next time.,goodbye,Goodbye! I hope I was able to help you today.
521b3855-908c-49e5-b27f-af13892229f8,3337,Please guide me to initiate a refund.,demand_refund,"To get a refund, please visit My Account > Refunds > Initiate. Choose the respective order and complete the refund form."
7898d284-7587-4bbc-aa3c-916e0cd431b8,9574,"I’m done, thanks.",goodbye,Thank you for reaching out! Have a great day.
4722b0c0-8852-44fa-bc5c-9ed45692b40a,3254,Help me post a review for my completed purchase.,review_order,"To review your order, head over to My Account > Reviews > Write Review. Select the order and leave your feedback."
82fbe54f-9aa8-4d6a-985c-65fd26954e3a,5210,Can I chat with someone from support?,talk_to_human,I’ll connect you with a support agent shortly. Please hold on.
88758f88-05f6-4e0c-8666-efab3c346eb7,2225,Track my shipment please.,order_tracking,"To track your shipment, please go to Purchases > Delivery > Tracking Info. Enter your tracking ID for more details."
23849c70-40d3-403f-896e-1b16f2a3c99d,8452,Goodbye!,goodbye,Goodbye! I hope I was able to help you today.
667a2864-49e7-4ad2-82ef-f4fd2af78fc0,5238,Has my order been shipped yet?,order_status,Head over to Profile > Orders > Check Status to see where your order is in the fulfillment process.
0272fa67-3642-49c3-b4f9-2af35101674d,6689,Please transfer me to a representative.,talk_to_human,I’ll connect you with a support agent shortly. Please hold on.
b5601c94-b39e-429a-9266-e59d935e2056,2290,Can you write me an essay?,out_of_scope,This seems outside my current support scope. Please check our help center for more information.
d1a14f19-2b63-452f-9e96-94100664431e,7015,Catch you later.,goodbye,Goodbye! I hope I was able to help you today.
5f1a35e5-17f6-4ae9-bef0-2c7384ee8ddd,5432,How do I request money back for my purchase?,demand_refund,"Refund requests can be placed through Settings > Orders > Refund Order. Select your order, choose 'Request Refund', and submit your reason."
5c1b1f02-5b5a-4bdc-83cf-1f0ea4fb7a8e,9884,Please guide me to initiate a refund.,demand_refund,"To get a refund, please visit My Account > Refunds > Initiate. Choose the respective order and complete the refund form."
a8d0ae3f-a5d2-40e7-8bc9-1a6987a49476,1025,"Thanks, bye!",goodbye,Thank you for reaching out! Have a great day.
7b9e512d-1fe2-4a52-94c4-cff115dd08c2,1632,I need a refund on my last order.,demand_refund,"To get a refund, please visit Settings > Orders > Refund Order. Choose the respective order and complete the refund form."
3437f0ff-fc5b-45ad-8779-a37319f95d78,7413,I need help with a failed transaction.,payment_issue,You can manage and fix your payment issues at My Account > Billing > Payment Help. Select the relevant transaction to proceed.
d46dc2a1-6cf6-400d-9944-90b19083097f,2973,I need a refund on my last order.,demand_refund,"To get a refund, please visit Settings > Orders > Refund Order. Choose the respective order and complete the refund form."
520b0233-7328-4ebe-bf20-32c234e2dd62,5880,Please cancel my recent purchase.,cancel_order,You can cancel by navigating to My Account > Purchases > Cancel. Choose the order you wish to cancel and follow the prompts.
808adb43-4780-4189-9531-11cbc3d60aca,2051,I need to speak to a human agent.,talk_to_human,"Sure, let me transfer you to one of our human representatives right away."
3ca951ee-6e1a-4a8e-a61c-379308b24aa7,4402,Please cancel my recent purchase.,cancel_order,"To cancel your order, please go to My Account > Purchases > Cancel. After selecting the order, confirm the cancellation. If you face any issues, let me know."
9bccec16-7097-4881-88dc-b77c1eadd7af,9924,Has my order been shipped yet?,order_status,Head over to My Account > Purchases > Track Progress to see where your order is in the fulfillment process.
e42ffd9c-d5dd-4385-ac40-7eaa56c44243,9553,See you next time.,goodbye,Goodbye! I hope I was able to help you today.
2ffd475f-5f0d-42c4-878b-c82367b62cf8,1774,Where is my order in the process?,order_status,You can check your order status by going to Profile > Orders > Check Status. It will display the current progress of your order.
d8ba8e22-6dce-4f4b-8490-a310dd203e55,2280,Hello!,greeting,Hello there! How can I assist you with your orders today?
dc7b509a-c141-4e69-8de8-0d3ee30035d0,7991,I need to speak to a human agent.,talk_to_human,I’ll connect you with a support agent shortly. Please hold on.
60f820a7-b817-4667-a0f5-6a6f33836e51,2435,Hello!,greeting,Hi! Welcome back. What can I help you with?
6130b712-96c1-4812-beda-e956a6038379,3452,Please transfer me to a representative.,talk_to_human,I’ll connect you with a support agent shortly. Please hold on.
b4c3dc72-f1d9-46de-abf5-d2e0d77271c1,1775,Hello!,greeting,Hello there! How can I assist you with your orders today?
d0fb2ca2-b78e-4ce0-b9b4-e6af2203f2de,6995,Please help me submit a problem report.,submit_complaint,"You can report a problem by going to Settings > Support > Submit Complaint. Fill in the complaint form, and our team will review it shortly."
0c47a9ce-8c18-4d17-9fe7-af72b31b1c7c,2265,Hello!,greeting,Hi! Welcome back. What can I help you with?
19b21b0c-d9c2-425f-a091-bd04bfd219be,8347,Why was my card declined?,payment_issue,"For payment issues, navigate to Settings > Payments > Resolve Issue. You will find tools to resolve failed or pending transactions."
18d30732-12f6-4072-97fd-802497e6fd19,3946,Tell me a joke.,out_of_scope,"I’m sorry, but I can’t help with that request. Could you please rephrase or ask something else?"
e39be697-43d0-414f-a267-b8f4e4b606f5,3352,Has my order been shipped yet?,order_status,Head over to Profile > Orders > Check Status to see where your order is in the fulfillment process.
87a11d59-9df6-4292-a72c-960e05fd7621,3672,Can you write me an essay?,out_of_scope,This seems outside my current support scope. Please check our help center for more information.
d80e72bd-7d81-4548-9100-f8de929f58be,9714,Why was my card declined?,payment_issue,You can manage and fix your payment issues at Settings > Payments > Resolve Issue. Select the relevant transaction to proceed.
63376af9-e6bb-4965-9e44-461a6c84e4ef,8256,Where do I go to cancel an order?,cancel_order,You can cancel by navigating to Profile > Order History > Cancel Order. Choose the order you wish to cancel and follow the prompts.
95b55934-febc-4ce5-9f0a-7cf9251350db,1055,I need the courier information for my order.,order_tracking,"To track your shipment, please go to Purchases > Delivery > Tracking Info. Enter your tracking ID for more details."
67fc5b20-0aa4-4f0b-8b04-9eaf358e989e,6330,Can you connect me to support staff?,talk_to_human,"Sure, let me transfer you to one of our human representatives right away."
985573ad-1dda-4e0f-9b57-46fd9ee9c74e,4464,"Hey, how are you?",greeting,Hello there! How can I assist you with your orders today?
d6f89a70-f989-4c51-8685-671345ea293c,6307,I want to share feedback about my purchase.,review_order,"You can add a review by navigating to Purchases > Feedback > Review Order. Once there, you’ll be able to write and submit your review."
7b0d3b16-09bb-4474-8078-ead43c616877,2256,Please cancel my recent purchase.,cancel_order,You can cancel by navigating to My Account > Purchases > Cancel. Choose the order you wish to cancel and follow the prompts.
061e77a1-27e9-4ae8-9b51-1c86e168edcf,6307,Can you connect me to support staff?,talk_to_human,"Sure, let me transfer you to one of our human representatives right away."
6e14d2a7-c27f-4283-8419-e2d9de790986,7792,Can you write me an essay?,out_of_scope,This seems outside my current support scope. Please check our help center for more information.
47b1d75e-5515-40e5-9318-634b8ada19a3,3925,I want to cancel my last order.,cancel_order,"To cancel your order, please go to Profile > Order History > Cancel Order. After selecting the order, confirm the cancellation. If you face any issues, let me know."
1c743c5a-2e1b-4c5e-9aaa-d506fca90f34,7571,What’s the weather like today?,out_of_scope,This seems outside my current support scope. Please check our help center for more information.
b03ba36b-bade-4c6c-90e6-ac7bb2e7419a,2698,How can I leave a review for my order?,review_order,"To review your order, head over to Purchases > Feedback > Review Order. Select the order and leave your feedback."
efc27522-2ae8-4291-b75e-67abddd969be,2391,I need a refund on my last order.,demand_refund,"Refund requests can be placed through Settings > Orders > Refund Order. Select your order, choose 'Request Refund', and submit your reason."
e2c9d0d8-361f-4e66-a5cc-80bca5cc3324,1552,Is there a way to stop processing on my order?,cancel_order,You can cancel by navigating to Settings > Orders > Cancel Order. Choose the order you wish to cancel and follow the prompts.
10e5f95c-fc16-4bf3-8fa0-1e2913372e08,5489,Good morning!,greeting,Hello there! How can I assist you with your orders today?
e94b8784-a6a8-41f6-be77-1f0841f830b4,6552,How do I check if my order is confirmed?,order_status,Head over to Orders > Select Order > View Status to see where your order is in the fulfillment process.
e745eb59-a70e-43fb-b6ca-6a1095ca84af,7649,Has my order been shipped yet?,order_status,You can check your order status by going to Orders > Select Order > View Status. It will display the current progress of your order.
07e3e9ac-b1f8-43fd-9adb-a14a4a6c5f7c,7068,Can you write me an essay?,out_of_scope,"I’m sorry, but I can’t help with that request. Could you please rephrase or ask something else?"
e36ceb25-c864-4b78-9667-af55d4633f94,6370,How can I leave a review for my order?,review_order,"To review your order, head over to My Account > Reviews > Write Review. Select the order and leave your feedback."
c21418e2-b568-40d6-81bb-e89b441e1ac2,2626,Please guide me to initiate a refund.,demand_refund,"Refund requests can be placed through Settings > Orders > Refund Order. Select your order, choose 'Request Refund', and submit your reason."
a0705f93-9238-481e-bb1d-895fd3e06686,4814,There’s an issue I need to report.,submit_complaint,"To submit a complaint, please visit Settings > Support > Submit Complaint. Provide your order details and a description of the issue."
02e7afbe-784a-4699-8693-090aa097e73c,8845,I want to complain about a product.,submit_complaint,"You can report a problem by going to Profile > Feedback > Report Problem. Fill in the complaint form, and our team will review it shortly."
b9bd2ec4-5544-4adf-960a-43495538bdac,3805,Help me post a review for my completed purchase.,review_order,"You can add a review by navigating to My Account > Reviews > Write Review. Once there, you’ll be able to write and submit your review."
3b196752-2f1c-403c-8d21-46d45a872046,4371,What’s 2+2?,out_of_scope,This seems outside my current support scope. Please check our help center for more information.
5847f178-fd31-496d-94c6-5cdace3e759c,5939,Can I chat with someone from support?,talk_to_human,"Sure, let me transfer you to one of our human representatives right away."
fad8d86f-10cf-4935-9d5c-3dd1cf0ee0f1,4407,Please provide shipment tracking updates.,order_tracking,Tracking details are available under My Account > Shipping > Track Package. It will show you real-time updates about your package location.
121167de-984c-4cb4-b8dd-cd28da9ee2c7,4597,Can you tell me the refund steps?,demand_refund,"Refund requests can be placed through My Account > Refunds > Initiate. Select your order, choose 'Request Refund', and submit your reason."
43d17e00-8077-4c4e-966a-5ecd5526b458,1453,How do I request money back for my purchase?,demand_refund,"Refund requests can be placed through Settings > Orders > Refund Order. Select your order, choose 'Request Refund', and submit your reason."
09b747b9-e6ed-4526-bfd0-dbe19e0e56df,6573,Please help me submit a problem report.,submit_complaint,"To submit a complaint, please visit Help Center > Complaints > File Issue. Provide your order details and a description of the issue."
aa1b8448-fcd6-43af-897b-b09250d7ac3a,5846,"I’m done, thanks.",goodbye,Goodbye! I hope I was able to help you today.
7b79643e-a28c-465d-9f74-423e7d194b3b,6857,"Hey, how are you?",greeting,Hello there! How can I assist you with your orders today?
a5cfd236-7b59-4a17-b604-7346957885fc,9456,Help me post a review for my completed purchase.,review_order,"You can add a review by navigating to Orders > Select Order > Leave Review. Once there, you’ll be able to write and submit your review."
b6aea8fe-e7ec-4a87-b1c6-fad0f0fba5a2,5008,Who won the football game yesterday?,out_of_scope,This seems outside my current support scope. Please check our help center for more information.
1510e104-10af-406d-8135-5bbf4f2fa9a7,2825,Where do I go to cancel an order?,cancel_order,You can cancel by navigating to Settings > Orders > Cancel Order. Choose the order you wish to cancel and follow the prompts.
737f27c8-7a5f-4ed3-9645-702816a843de,9597,Can I rate the product I bought?,review_order,"You can add a review by navigating to My Account > Reviews > Write Review. Once there, you’ll be able to write and submit your review."
7811d250-b2fe-4247-b735-a27df345bf3e,8373,Please provide shipment tracking updates.,order_tracking,Tracking details are available under Orders > Track Shipment. It will show you real-time updates about your package location.
939478d7-7fd4-4559-a9c4-7d370e8320f3,2541,There’s an issue I need to report.,submit_complaint,"To submit a complaint, please visit Help Center > Complaints > File Issue. Provide your order details and a description of the issue."
9132ddd1-6c14-4d60-b5b1-6e119ddfd551,6700,There’s an issue I need to report.,submit_complaint,"You can report a problem by going to Settings > Support > Submit Complaint. Fill in the complaint form, and our team will review it shortly."
a5454e40-92fe-4e54-9116-305fcaeac4da,8495,"Hi, I need some help.",greeting,Hi! Welcome back. What can I help you with?
848b3587-55a5-4269-b475-89d3d982fb98,3369,How do I file a complaint?,submit_complaint,"To submit a complaint, please visit Help Center > Complaints > File Issue. Provide your order details and a description of the issue."
daae0166-4a2d-45ac-996b-e704e25eb9c4,3480,Please transfer me to a representative.,talk_to_human,"Sure, let me transfer you to one of our human representatives right away."
3d9cc1d4-1940-4dfa-aaa6-f45369bd2958,9044,I want to cancel my last order.,cancel_order,You can cancel by navigating to Settings > Orders > Cancel Order. Choose the order you wish to cancel and follow the prompts.
cbae4774-7a39-45b7-820a-c7cb8d67bb26,7271,"Thanks, bye!",goodbye,Thank you for reaching out! Have a great day.
f8493343-4088-4070-9df9-aebfe27cc76e,3355,Where do I go to raise a complaint?,submit_complaint,"You can report a problem by going to Help Center > Complaints > File Issue. Fill in the complaint form, and our team will review it shortly."
9c6ac24e-38fc-4749-8383-ac72631637d9,9406,Can you tell me the refund steps?,demand_refund,"To get a refund, please visit Profile > Order History > Request Refund. Choose the respective order and complete the refund form."
69a04242-50be-4907-ab01-9362c779b1f7,4686,"I’m done, thanks.",goodbye,Goodbye! I hope I was able to help you today.
9a612c57-262f-4348-8d7c-4462290d58e3,6695,Is there a way to stop processing on my order?,cancel_order,"To cancel your order, please go to My Account > Purchases > Cancel. After selecting the order, confirm the cancellation. If you face any issues, let me know."
ce5c928b-0ab5-4a09-b9f4-f70e6d5841e2,4071,"Thanks, bye!",goodbye,Goodbye! I hope I was able to help you today.
dd3067b1-8434-4a1e-9156-d8aedca99b52,7603,Who won the football game yesterday?,out_of_scope,"I’m sorry, but I can’t help with that request. Could you please rephrase or ask something else?"
ae3d2068-4b1d-4ffe-8080-06137a63704f,4559,Why was my card declined?,payment_issue,"For payment issues, navigate to Profile > Wallet > Payment Issues. You will find tools to resolve failed or pending transactions."
f3de209c-5272-4d41-93f9-a274694567a0,3538,There’s a billing issue with my purchase.,payment_issue,"For payment issues, navigate to Profile > Wallet > Payment Issues. You will find tools to resolve failed or pending transactions."
3a16b0d7-7fe1-4100-80ee-dd5769dd2567,3568,Hi there!,greeting,Hi! Welcome back. What can I help you with?
a73dc251-3359-4630-ab05-713b80bfac27,8566,Please provide shipment tracking updates.,order_tracking,"To track your shipment, please go to Orders > Track Shipment. Enter your tracking ID for more details."
b4fe5661-4cb6-4370-b43c-1d5a79d65cff,2812,What’s the current status of my order?,order_status,You can check your order status by going to My Account > Purchases > Track Progress. It will display the current progress of your order.
a2cbccee-43f9-4240-b4ca-5ba938926935,6204,Tell me a joke.,out_of_scope,This seems outside my current support scope. Please check our help center for more information.
0cedd07d-49b2-403a-9a11-fe9e394816ed,4240,"My payment is pending, what should I do?",payment_issue,You can manage and fix your payment issues at My Account > Billing > Payment Help. Select the relevant transaction to proceed.
0d66045a-a815-45b4-aebd-31bfd6b6018e,6313,Please transfer me to a representative.,talk_to_human,"Sure, let me transfer you to one of our human representatives right away."
058d558a-927c-4dba-bd62-312adb44125f,3823,Track my shipment please.,order_tracking,Tracking details are available under Orders > Track Shipment. It will show you real-time updates about your package location.
86761072-7b08-4488-a9dc-f5f723798ad1,2036,Hi there!,greeting,Hello there! How can I assist you with your orders today?
70d51248-6828-4b49-9f93-39c0867c4499,9253,"My payment is pending, what should I do?",payment_issue,"For payment issues, navigate to Profile > Wallet > Payment Issues. You will find tools to resolve failed or pending transactions."
e68e58a1-97c2-46c5-a5f5-4424c4ca1400,9168,I want to complain about a product.,submit_complaint,"You can report a problem by going to Settings > Support > Submit Complaint. Fill in the complaint form, and our team will review it shortly."
a9f32308-eb0d-4bc4-9226-6e406ba67bfa,7964,I want to complain about a product.,submit_complaint,"You can report a problem by going to Profile > Feedback > Report Problem. Fill in the complaint form, and our team will review it shortly."
90385253-d096-4329-811e-1ead151b33f0,4432,Hi there!,greeting,Hi! Welcome back. What can I help you with?
1180bb9a-ef56-4f87-9ee0-cf6c5d89f5c9,8988,My payment didn’t go through.,payment_issue,"For payment issues, navigate to My Account > Billing > Payment Help. You will find tools to resolve failed or pending transactions."
1fa6256d-4b28-47f6-8a53-1bec7abea4a6,3589,Please provide shipment tracking updates.,order_tracking,Tracking details are available under Purchases > Delivery > Tracking Info. It will show you real-time updates about your package location.
34cd89cb-7105-48f7-993f-06ed34ccde04,2279,Tell me a joke.,out_of_scope,This seems outside my current support scope. Please check our help center for more information.
41e989f8-2f5f-4500-b5a6-ddef59480a38,4654,Hello!,greeting,Hello there! How can I assist you with your orders today?
148e428f-6250-42b7-9dd9-2786c11e2173,5118,Can you help me undo an order I placed?,cancel_order,You can cancel by navigating to Profile > Order History > Cancel Order. Choose the order you wish to cancel and follow the prompts.
3ff520d1-9c28-4fa6-9407-c0acb35d2291,5286,Good morning!,greeting,Hi! Welcome back. What can I help you with?
94733ab6-5705-4afd-b017-0cc223228a65,4090,Please transfer me to a representative.,talk_to_human,I’ll connect you with a support agent shortly. Please hold on.
38053f17-3fe6-441f-9f39-405dfe044b10,7123,"My payment is pending, what should I do?",payment_issue,You can manage and fix your payment issues at Profile > Wallet > Payment Issues. Select the relevant transaction to proceed.
f56a4011-f857-406c-a8a7-e677a25268d9,1189,Please guide me to initiate a refund.,demand_refund,"To get a refund, please visit My Account > Refunds > Initiate. Choose the respective order and complete the refund form."
ca5cd0bf-9aab-4adc-b88f-ac7e95c0d23e,4921,I need to speak to a human agent.,talk_to_human,"Sure, let me transfer you to one of our human representatives right away."
192ce9d3-970c-4347-af29-fc45b219f4b9,3114,Good morning!,greeting,Hello there! How can I assist you with your orders today?
ec80f27e-d8ac-48e3-84fd-73d6c9b42ebe,5610,Where do I go to raise a complaint?,submit_complaint,"To submit a complaint, please visit Help Center > Complaints > File Issue. Provide your order details and a description of the issue."
8479957a-37f0-429c-9fab-4091a6ec4b4a,7557,Good morning!,greeting,Hello there! How can I assist you with your orders today?
daa30ac8-22f4-47ab-be04-8f58406c6d39,1194,I want to complain about a product.,submit_complaint,"To submit a complaint, please visit Settings > Support > Submit Complaint. Provide your order details and a description of the issue."
ac5bdf9d-de13-43be-85a3-0645308e6842,8143,Goodbye!,goodbye,Goodbye! I hope I was able to help you today.
5e0287e8-9428-4de8-b88a-76cded68f3b2,6123,"Hi, I need some help.",greeting,Hi! Welcome back. What can I help you with?
62b99162-f59e-4342-af7e-b998496ad488,6268,Where do I write a review for my last order?,review_order,"To review your order, head over to My Account > Reviews > Write Review. Select the order and leave your feedback."
58821817-bd65-4e53-aacf-ea871e0fa5c6,1536,Where do I go to cancel an order?,cancel_order,You can cancel by navigating to My Account > Purchases > Cancel. Choose the order you wish to cancel and follow the prompts.
33bfeb80-2c8f-4c06-8ddc-e3c37e16e91f,2174,"Hey, how are you?",greeting,Hi! Welcome back. What can I help you with?
957e75b8-20da-43f1-bb29-b17c159c525f,8960,What’s the weather like today?,out_of_scope,This seems outside my current support scope. Please check our help center for more information.
cff93ce8-7076-48ea-8a96-662eee1b244d,4829,Can you show me tracking details for my order?,order_tracking,Tracking details are available under Orders > Track Shipment. It will show you real-time updates about your package location.
19640321-257f-4bcf-a3c3-b323ef113eea,3741,Can you show me tracking details for my order?,order_tracking,Tracking details are available under My Account > Shipping > Track Package. It will show you real-time updates about your package location.
ea7b0912-4b8d-4109-aa7e-d7f96fc39152,5067,Where is my order in the process?,order_status,You can check your order status by going to Profile > Orders > Check Status. It will display the current progress of your order.
8ae08a57-6ded-4f6e-a940-b333af71e04e,9960,Please transfer me to a representative.,talk_to_human,I’ll connect you with a support agent shortly. Please hold on.
6e1f640d-6f90-466a-9867-7e85b044a066,9727,Please cancel my recent purchase.,cancel_order,You can cancel by navigating to Profile > Order History > Cancel Order. Choose the order you wish to cancel and follow the prompts.
473748a6-70e4-4493-8826-90545c187cad,3959,Hi there!,greeting,Hello there! How can I assist you with your orders today?
36343f25-da34-4c90-a69e-b40982d57669,1127,"Hey, how are you?",greeting,Hi! Welcome back. What can I help you with?
de9b6181-f6f4-4b48-8764-1736196867d1,5778,What’s 2+2?,out_of_scope,"I’m sorry, but I can’t help with that request. Could you please rephrase or ask something else?"
cc9a1289-e207-480c-b975-5fdb6d217beb,5004,Catch you later.,goodbye,Goodbye! I hope I was able to help you today.
cba690b6-f53e-4f52-9980-1f769493687b,5116,See you next time.,goodbye,Thank you for reaching out! Have a great day.
46ebed0d-ac3d-4ca8-8e1d-e3320a5dade9,5306,How do I request money back for my purchase?,demand_refund,"Refund requests can be placed through Profile > Order History > Request Refund. Select your order, choose 'Request Refund', and submit your reason."
76a40f12-d7fd-47f2-843e-a3916c25fdf9,6441,Please cancel my recent purchase.,cancel_order,"To cancel your order, please go to Profile > Order History > Cancel Order. After selecting the order, confirm the cancellation. If you face any issues, let me know."
b96829a8-f87d-43c1-813b-a8056c344fab,1943,I want to complain about a product.,submit_complaint,"To submit a complaint, please visit Help Center > Complaints > File Issue. Provide your order details and a description of the issue."
066f603d-eeaf-4d1a-8d60-86c2ff0d4dac,1701,There’s an issue I need to report.,submit_complaint,"You can report a problem by going to Profile > Feedback > Report Problem. Fill in the complaint form, and our team will review it shortly."
d992f74a-d69e-49d7-afac-a95fb25ad52a,5617,Please guide me to initiate a refund.,demand_refund,"Refund requests can be placed through Profile > Order History > Request Refund. Select your order, choose 'Request Refund', and submit your reason."
bf35ef17-a7e8-4ce9-b331-c1d5a5fa93b7,6996,Tell me the progress of my recent order.,order_status,You can check your order status by going to Profile > Orders > Check Status. It will display the current progress of your order.
